model,dataset,language,question_idx,question,answer_gt,prediction,sample0_for_se,correct,f1_squad,se_entropy,n_clusters,M,temperature,se_time_s,gen_time_s,latency_s,throughput_tokens_per_sec
TinyLlama/TinyLlama-1.1B-Chat-v1.0,wrete,id,57,"Berdasarkan pernyataan: 'Chairil masuk Hollands Inlandsche School ( HIS ) , sekolah dasar untuk oran",tidak,"Berdasarkan pernyataan: 'Chairil masuk Hollands Inlandsche School ( HIS ) , sekolah","Yes, the following sentence can be interpreted as implying that Chairil is enrolled in a boarding school called ""Hollands Inlandsche School",0,,0.325083,2,10,0.5,0.128,271.049,271.17747185134886,1.11
TinyLlama/TinyLlama-1.1B-Chat-v1.0,wrete,id,58,Berdasarkan pernyataan: 'Keberadaan orang Tionghoa yang banyak di kota Singkawang dapat disamakan ko,tidak,Berdasarkan pernyataan: 'Keberadaan orang Tionghoa yang banyak di kota,Berdasarkan pernyataan: 'Keberadaan orang Tionghoa yang banyak di kota,0,,-0.0,1,10,0.5,0.104,273.267,273.37097839546203,1.1
TinyLlama/TinyLlama-1.1B-Chat-v1.0,wrete,id,59,"Berdasarkan pernyataan: 'Mereka juga aktif dalam mengembangkan sastra Indonesia modern , di mana hal",tidak,"Berdasarkan pernyataan: ""Mereka juga aktif dalam mengembangkan sastra Indonesia","Contoh 1:
Pernyataan 1: Semua kucing adalah hewan.
Perny",0,,1.029653,3,10,0.5,0.138,293.001,293.13870365715024,1.02
TinyLlama/TinyLlama-1.1B-Chat-v1.0,wrete,id,60,"Berdasarkan pernyataan: 'Meskipun teori dan eksperimen dikembangkan secara terpisah , mereka saling ",tidak,Berdasarkan pernyataan: 'Meskipun teori dan eksperimen dikembangkan secara ter,"Yes, the pernyataan ""Meskipun teori dan eksperimen dikembangkan secara terpisah,",0,,0.325083,2,10,0.5,0.154,257.153,257.3065096168518,1.17
TinyLlama/TinyLlama-1.1B-Chat-v1.0,wrete,id,61,Berdasarkan pernyataan: 'Kudeta G 30 S PKI yang gagal dan kekerasan anti-komunis selanjutnya di tahu,ya,Berdasarkan pernyataan: 'Kudeta G 30 S PKI yang gagal dan kekeras,Berdasarkan pernyataan: 'Kudeta G 30 S PKI yang gagal dan kekeras,0,,0.940448,4,10,0.5,0.152,286.577,286.72885475349426,1.05
TinyLlama/TinyLlama-1.1B-Chat-v1.0,wrete,id,62,Berdasarkan pernyataan: 'Sesampainya di tanah Madura pada awalnya prajurit Medangkemulan ini ingin m,tidak,"Berdasarkan pernyataan: ""Sesampainya di tanah Madura pada awalnya prajur",Berdasarkan pernyataan: 'Sesampainya di tanah Madura pada awalnya prajur,0,,0.610864,2,10,0.5,0.094,300.753,300.8470747261047,1.0
TinyLlama/TinyLlama-1.1B-Chat-v1.0,wrete,id,63,"Berdasarkan pernyataan: 'Pengkajian ruang bermula dengan geometri – khususnya , geometri euclid .'
A",ya,Berdasarkan pernyataan: 'Pengkajian ruang bermula dengan geometri – khususny,"Jawabannya:

Contoh 1:

Pernyataan 1: Semua kucing ad",0,,0.325083,2,10,0.5,0.098,224.222,224.31977092933656,1.34
TinyLlama/TinyLlama-1.1B-Chat-v1.0,wrete,id,64,Berdasarkan pernyataan: 'Kerajinan batik ini pun sudah mulai ditiru oleh Malaysia dengan industri ba,ya,"Jawabannya:

Contoh 1:
Pernyataan 1: Semua kucing adal","Jawab: Ya, pernyataan berikut dapat disimpulkan: Kerajinan batik ini pun dit",0,,0.801819,3,10,0.5,0.095,236.816,236.91109086608887,1.27
TinyLlama/TinyLlama-1.1B-Chat-v1.0,wrete,id,65,Berdasarkan pernyataan: 'Interaksi ini diekspresikan secara matematis menggunakan persamaan Maxwell ,ya,Berdasarkan pernyataan: 'Interaksi ini diekspresikan secara matematis menggunakan,"Jawab:

Jawab:

Contoh 1:

Pernyataan 1: Semua",0,,0.943348,3,10,0.5,0.089,246.489,246.5782264842987,1.22
TinyLlama/TinyLlama-1.1B-Chat-v1.0,wrete,id,66,Berdasarkan pernyataan: 'Di dalam konstitusi disebutkan 2 bahasa yang dijadikan bahasa kerja yaitu b,tidak,Berdasarkan pernyataan: 'Di dalam konstitusi disebutkan 2 bahasa yang di,"Yes, the pernyataan ""Di dalam konstitusi disebutkan 2 bahasa yang dijadikan",0,,-0.0,1,10,0.5,0.147,278.69,278.83742255210876,1.08
TinyLlama/TinyLlama-1.1B-Chat-v1.0,wrete,id,67,"Berdasarkan pernyataan: 'Ketika orang-orang Eropa datang pada awal abad ke-16 , mereka menemukan beb",ya,"Yes, the following sentence can be interpreted as implying that the statement ""When European Europeans arrived in the early 16th century, they","Yes, the pernyataan ""Ketika orang-orang Eropa datang pada awal abad ke-1",1,,0.673012,2,10,0.5,0.111,300.597,300.70770895195005,1.0
TinyLlama/TinyLlama-1.1B-Chat-v1.0,wrete,id,68,Berdasarkan pernyataan: 'Sekitar tahun 1930-an pemikiran ini banyak ditentang karena tidak mempunyai,tidak,Berdasarkan pernyataan: 'Sekitar tahun 1930-an pemikiran in,Berdasarkan pernyataan: 'Sekitar tahun 1930-an pemikiran in,0,,0.610864,2,10,0.5,0.353,306.426,306.77886355018614,0.98
TinyLlama/TinyLlama-1.1B-Chat-v1.0,wrete,id,69,Berdasarkan pernyataan: 'Epistemologi adalah tema yang mengkaji tentang pengetahuan ( episteme secar,ya,"Yes, the pernyataan ""Epistemologi adalah tema yang mengkaji tentang pengetah","Sure! The given pernyataan ""Epistemologi adalah tema yang mengkaji tentang pen",1,,-0.0,1,10,0.5,0.183,277.355,277.53754256248476,1.08
TinyLlama/TinyLlama-1.1B-Chat-v1.0,wrete,id,70,"Berdasarkan pernyataan: 'Di daerah selatan Borneo Suku Dayak pernah membangun sebuah kerajaan .'
Apa",ya,Berdasarkan pernyataan: 'Di daerah selatan Borneo Suku Dayak pernah membangun sebu,Berdasarkan pernyataan: 'Di daerah selatan Borneo Suku Dayak pernah membangun sebu,0,,0.325083,2,10,0.5,0.149,270.231,270.3804665145874,1.11
TinyLlama/TinyLlama-1.1B-Chat-v1.0,wrete,id,71,"Berdasarkan pernyataan: 'Tesis ini terkadang dianggap sebagai prinsip dasar dari ilmu komputer .'
Ap",ya,"Jawabannya:

Contoh 1:
Pernyataan 1: Semua kucing adal","Jawabannya:

Contoh 1:
Pernyataan 1: Semua kucing adal",0,,0.943348,3,10,0.5,0.328,276.233,276.56124325561524,1.09
TinyLlama/TinyLlama-1.1B-Chat-v1.0,wrete,id,72,"Berdasarkan pernyataan: 'Pada tahun 1953 , Churchil dianugrahkan penghargaan Nobel di bidang literar",ya,"Yes, the pernyataan ""Pada tahun 1953 , Churchil dianugerahi pengh","Berdasarkan pernyataan: 'Pada tahun 1953 , Churchil dianugrahkan p",1,,0.801819,3,10,0.5,0.126,292.781,292.90654383277894,1.02
TinyLlama/TinyLlama-1.1B-Chat-v1.0,wrete,id,73,Berdasarkan pernyataan: 'Pada abad ke-15 berkembang bentuk yang dianggap sebagai bentuk resmi bahasa,tidak,Berdasarkan pernyataan: 'Pada abad ke-15 berkembang bentuk yang diangg,"Yes, the pernyataan ""Pada abad ke-15 berkembang bentuk yang dianggap sebag",0,,-0.0,1,10,0.5,0.095,275.993,276.08828398513793,1.09
TinyLlama/TinyLlama-1.1B-Chat-v1.0,wrete,id,74,"Berdasarkan pernyataan: 'Sitoskeleton terdiri dari tiga jenis serat protein , yaitu mikrotubulus , f",tidak,"Berdasarkan pernyataan: 'Sitoskeleton terdiri dari tiga jenis serat protein , yait","Berdasarkan pernyataan: ""Sitoskeleton terdiri dari tiga jenis serat protein , yait",0,,-0.0,1,10,0.5,0.099,253.607,253.70552719306946,1.18
TinyLlama/TinyLlama-1.1B-Chat-v1.0,wrete,id,75,"Berdasarkan pernyataan: 'Pada kedua hari pertama perang , Israel harus banyak mengundurkan diri , te",ya,"Berdasarkan pernyataan: 'Pada kedua hari pertama perang , Israel harus banyak m","Berdasarkan pernyataan: 'Pada kedua hari pertama perang , Israel harus banyak m",0,,-0.0,1,10,0.5,0.129,253.335,253.46402879714967,1.18
TinyLlama/TinyLlama-1.1B-Chat-v1.0,wrete,id,76,"Berdasarkan pernyataan: 'Selain di pemerintahan , di masa Demokrasi Liberal parlemen Indonesia didom",ya,"Berdasarkan pernyataan: 'Selain di pemerintahan , di masa Demokrasi Liberal par","Pernyataan 1: Selain di pemerintahan , di masa Demokrasi Liberal parlemen Indonesia",0,,0.325083,2,10,0.5,0.109,244.739,244.8482462539673,1.23
TinyLlama/TinyLlama-1.1B-Chat-v1.0,wrete,id,77,"Berdasarkan pernyataan: 'Sugriwa , panglima wanara ( manusia kera ) dari pasukan Sr. Rama , mengirim",tidak,"Berdasarkan pernyataan: 'Sugriwa , panglima wanara ( manusia kera ) d","Yes, the following statement can be interpreted as implying that the statement before it is also based on Sanskrit literature, specifically the nama-",0,,0.610864,2,10,0.5,0.12,259.498,259.6175044517517,1.16
TinyLlama/TinyLlama-1.1B-Chat-v1.0,wrete,id,78,"Berdasarkan pernyataan: 'Chairil Anwar meninggal dalam usia muda karena penyakit TBC .'
Apakah perny",ya,Berdasarkan pernyataan: 'Chairil Anwar meninggal dalam usia muda karena penyak,"Yes, the following statement can be interpreted as follows: ""Chairil Anwar died in his early twenties due to a respiratory",0,,0.325083,2,10,0.5,0.138,234.706,234.84361854171752,1.28
TinyLlama/TinyLlama-1.1B-Chat-v1.0,wrete,id,79,"Berdasarkan pernyataan: 'Dari sinilah kemudian Bahasa Melayu distandardisasikan .'
Apakah pernyataan",ya,Berdasarkan pernyataan: 'Dari sinilah kemudian Bahasa Melayu distandardisas,"Jawab: Ya, pernyataan berikut dapat disimpulkan: 'Dari sinilah kemudian",0,,0.940448,4,10,0.5,0.133,244.436,244.56921924209595,1.23
TinyLlama/TinyLlama-1.1B-Chat-v1.0,wrete,id,80,Berdasarkan pernyataan: 'Perbedaan Bahasa Bawean dan Bahasa Madura dapat diibaratkan dengan perbedaa,ya,"Yes, the pernyataan ""Perbedaan Bahasa Bawean dan Bahasa Madura dapat diibaratkan den","Yes, the statement ""The differences between Bahasa Bawean and Bahasa Madura can be expressed in terms of differences in pronunciation and",1,,0.639032,3,10,0.5,0.124,252.796,252.92023181533813,1.19
TinyLlama/TinyLlama-1.1B-Chat-v1.0,wrete,id,81,Berdasarkan pernyataan: 'Lirik digubah oleh Naphtali Herz Imber ( 1856-1909 ) di Jassy in 1878 yang ,tidak,"Yes, the pernyataan ""Lirik digubah oleh Naphtali Herz Imber ( 1856-1",Berdasarkan pernyataan: 'Lirik digubah oleh Naphtali Herz Imber ( 185,0,,-0.0,1,10,0.5,0.104,251.807,251.91126664352416,1.19
TinyLlama/TinyLlama-1.1B-Chat-v1.0,wrete,id,82,"Berdasarkan pernyataan: 'Sebagai suatu disiplin ilmu , Ilmu Komputer lebih menekankan pada pemrogram",ya,"Yes, the pernyataan ""Sebagai suatu disiplin ilmu , Ilmu Komputer lebih menek","Sure, the following sentence ""Sebagai suatu disiplin ilmu , Ilmu Komputer lebih menekank",1,,-0.0,1,10,0.5,0.148,294.715,294.86253746986387,1.02
TinyLlama/TinyLlama-1.1B-Chat-v1.0,wrete,id,83,"Berdasarkan pernyataan: 'Dibandingkan dengan bahasa-bahasa Eropa , bahasa Indonesia tidak banyak men",ya,"Berdasarkan pernyataan: 'Dibandingkan dengan bahasa-bahasa Eropa , bah","Berdasarkan pernyataan: 'Dibandingkan dengan bahasa-bahasa Eropa , bah",0,,-0.0,1,10,0.5,0.1,246.333,246.43313270378113,1.22
TinyLlama/TinyLlama-1.1B-Chat-v1.0,wrete,id,84,Berdasarkan pernyataan: 'Semua sel dibatasi oleh suatu membran yang mengatur perjalanan materi antar,tidak,Berdasarkan pernyataan: 'Semua sel dibatasi oleh suatu membran yang mengatur per,Berdasarkan pernyataan: 'Semua sel dibatasi oleh suatu membran yang mengatur per,0,,-0.0,1,10,0.5,0.089,232.09,232.1786414051056,1.29
TinyLlama/TinyLlama-1.1B-Chat-v1.0,wrete,id,85,Berdasarkan pernyataan: 'Di bagian barat Indonesia penduduknya kebanyakan adalah suku Cina yang meru,tidak,Berdasarkan pernyataan: 'Di bagian barat Indonesia penduduknya kebanyakan ad,"Sure, based on the given pernyataan: ""Di bagian barat Indonesia penduduknya kebanyak",0,,0.639032,3,10,0.5,0.085,229.66,229.74499574661255,1.31
TinyLlama/TinyLlama-1.1B-Chat-v1.0,wrete,id,86,Berdasarkan pernyataan: 'Luas pulau ini 132.000 km dengan penduduk sekitar 114 juta ( kepadatan 864 ,tidak,Berdasarkan pernyataan: 'Luas pulau ini 132.000 km dengan pend,"Sure, based on the given pernyataan: ""Luas pulau ini 132.000 km dengan",0,,0.325083,2,10,0.5,0.093,240.312,240.4048807258606,1.25
TinyLlama/TinyLlama-1.1B-Chat-v1.0,wrete,id,87,Berdasarkan pernyataan: 'Bahasa Gayo adalah bahasa yang dituturkan oleh suku Gayo di Nanggroe Aceh D,ya,Berdasarkan pernyataan: 'Bahasa Gayo adalah bahasa yang dituturkan ole,"Sure, the pernyataan ""Bahasa Gayo adalah bahasa yang dituturkan oleh su",0,,0.325083,2,10,0.5,0.08,244.534,244.61393721961974,1.23
TinyLlama/TinyLlama-1.1B-Chat-v1.0,wrete,id,88,Berdasarkan pernyataan: 'Beberapa ilmuwan terkagum kagum akan betapa effisien nya proses replikasi y,ya,Berdasarkan pernyataan: 'Beberapa ilmuwan terkagum kagum akan betapa effis,Berdasarkan pernyataan: 'Beberapa ilmuwan terkagum kagum akan betapa effis,0,,0.325083,2,10,0.5,0.121,230.84,230.96110233306885,1.3
TinyLlama/TinyLlama-1.1B-Chat-v1.0,wrete,id,89,"Berdasarkan pernyataan: 'Sebutan Nippon sering digunakan dalam urusan resmi , termasuk nama negara d",tidak,"Yes, the following sentence ""Sebutan Nippon sering digunakan dalam urusan resmi, termasuk","Berdasarkan pernyataan: ""Sebutan Nippon sering digunakan dalam urusan res",0,,-0.0,1,10,0.5,0.094,240.827,240.92120013427734,1.25
TinyLlama/TinyLlama-1.1B-Chat-v1.0,wrete,id,90,Berdasarkan pernyataan: 'Olahraga yang paling populer di Indonesia adalah badminton dan sepak bola ;,tidak,Berdasarkan pernyataan: 'Olahraga yang paling populer di Indonesia adalah badminton,Selamat datang di Berdasarkan pernyataan: 'Olahraga yang paling populer di Indones,0,,0.325083,2,10,0.5,0.081,239.843,239.92375475692748,1.25
TinyLlama/TinyLlama-1.1B-Chat-v1.0,wrete,id,91,Berdasarkan pernyataan: 'Mikrofilamen dan mikrotubulus tersusun atas protein globular yang dapat den,tidak,Berdasarkan pernyataan: 'Mikrofilamen dan mikrotubulus tersusun atas protein glob,Pernyataan 1: Mikrofilamen dan mikrotubulus tersusun atas protein globular yang d,0,,0.325083,2,10,0.5,0.097,231.496,231.59257502174378,1.3
TinyLlama/TinyLlama-1.1B-Chat-v1.0,wrete,id,92,Berdasarkan pernyataan: 'Filsafat muncul ketika orang-orang mulai berpikir-pikir dan berdiskusi akan,ya,"Yes, the pernyataan ""Filsafat muncul ketika orang-orang mulai memikirkan dan","Yes, the following sentence ""Filsafat muncul ketika orang-orang mulai memikirkan dan berd",1,,0.950271,3,10,0.5,0.14,279.593,279.7333467655182,1.07
TinyLlama/TinyLlama-1.1B-Chat-v1.0,wrete,id,93,Berdasarkan pernyataan: 'Lirik Hatikvah digubah oleh Naphtali Herz Imber ( 1856-1909 ) di Jassy pada,tidak,Berdasarkan pernyataan: 'Lirik Hatikvah digubah oleh Naphtali Herz Imber (,"Berdasarkan pernyataan ""Lirik Hatikvah digubah oleh Naphtali Herz Imber (",0,,-0.0,1,10,0.5,0.088,229.531,229.6193047580719,1.31
TinyLlama/TinyLlama-1.1B-Chat-v1.0,wrete,id,94,Berdasarkan pernyataan: 'Bentuknya yang unik menyerupai bunga mawar laba-laba atau huruf K besar yan,ya,"Based on the given pernyataan, ""Bentuknya yang unik menyerupai bunga mawar l","Yes, the pernyataan ""Bentuknya yang unik menyerupai bunga mawar laba-l",0,,-0.0,1,10,0.5,0.099,259.218,259.316906993866,1.16
TinyLlama/TinyLlama-1.1B-Chat-v1.0,wrete,id,95,Berdasarkan pernyataan: 'Proses pembukaan rantai DNA ini dibantu oleh beberapa jenis protein yang da,tidak,"Yes, the pernyataan ""Proses pembukaan rantai DNA ini dibantu oleh beber","Berdasarkan pernyataan: ""Proses pembukaan rantai DNA ini dibantu ole",0,,-0.0,1,10,0.5,0.093,241.103,241.19647367286683,1.24
TinyLlama/TinyLlama-1.1B-Chat-v1.0,wrete,id,96,"Berdasarkan pernyataan: '3 kabupaten dan 1 desa ini merupakan wilayah inti suku Gayo .'
Apakah perny",ya,Berdasarkan pernyataan: '3 kabupaten dan 1 desa ini merupakan wilayah,Berdasarkan pernyataan: '3 kabupaten dan 1 desa ini merupakan wilayah,0,,-0.0,1,10,0.5,0.073,224.958,225.03132229614258,1.33
TinyLlama/TinyLlama-1.1B-Chat-v1.0,wrete,id,97,"Berdasarkan pernyataan: 'Secara umum , semakin kompleks suatu gejala , semakin kompleks pula alat ( ",tidak,"Berdasarkan pernyataan: ""Secara umum, semakin kompleks suatu gejala, semak","Berdasarkan pernyataan: 'Secara umum , semakin kompleks suatu gejala , semak",0,,1.0889,4,10,0.5,0.301,272.468,272.7690220527649,1.1
TinyLlama/TinyLlama-1.1B-Chat-v1.0,wrete,id,98,"Berdasarkan pernyataan: 'Dalam agama Islam , Yerusalem ( Al-Quds ) merupakan tempat suci ketiga sete",tidak,"Berdasarkan pernyataan: 'Dalam agama Islam , Yerusalem ( Al-Quds ) merup","Berdasarkan pernyataan: 'Dalam agama Islam , Yerusalem ( Al-Quds ) merup",0,,-0.0,1,10,0.5,0.11,237.798,237.9079045276642,1.26
TinyLlama/TinyLlama-1.1B-Chat-v1.0,wrete,id,99,"Berdasarkan pernyataan: 'Ilmu komputer mencakup beragam topik yang berkaitan dengan komputer , mulai",ya,"Yes, the pernyataan ""Ilmu komputer mencakup beragam topik yang berkaitan dengan","Yes, the following sentence ""Ilmu komputer mencakup beragam topik yang berkaitan dengan komput",1,,0.325083,2,10,0.5,0.132,269.519,269.6512340965271,1.11
